timestamp,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,marker
1789861800.2958753,13853.43,29954.385,52046.369999999995,41282.729999999996,29171.969999999998,21247.965,16814.7,-128.43,0.0
1789861800.298252,13843.035,29938.14,52029.27,41271.435,29166.48,21251.745,16810.11,-138.32999999999998,0.0
1789861800.298266,13851.81,29964.87,52092.585,41278.725,29171.655,21261.735,16793.055,-137.43,0.0
1789861800.3040867,13858.605,29980.71,52102.439999999995,41281.695,29177.01,21261.42,16789.274999999998,-133.065,0.0
1789861800.3041005,13862.205,29977.559999999998,52109.28,41286.06,29165.489999999998,21234.285,16792.335,-126.765,0.0
1789861800.305954,13853.835,29964.239999999998,52127.685,41293.71,29166.75,21232.575,16774.829999999998,-133.695,0.0
1789861800.3059673,13847.984999999999,29961.405,52075.53,41277.6,29158.785,21227.04,16765.335,-142.695,0.0
1789861800.3097255,13853.88,29973.96,52020.45,41260.32,29157.03,21230.505,16788.285,-138.555,0.0
1789861800.3097382,13849.695,29968.605,52034.985,41261.13,29156.085,21232.079999999998,16798.23,-139.635,0.0
1789861800.314989,13847.984999999999,29954.07,52035.93,41269.409999999996,29166.03,21238.425,16787.43,-140.57999999999998,0.0
1789861800.3150022,13849.289999999999,29952.539999999997,52058.204999999994,41280.165,29174.399999999998,21242.835,16777.934999999998,-139.725,0.0
1789861800.3175151,13860.945,29971.71,52090.92,41284.619999999995,29173.32,21247.605,16780.77,-132.075,0.0
1789861800.3175263,13854.06,29967.704999999998,52070.985,41291.369999999995,29190.059999999998,21254.445,16781.625,-138.64499999999998,0.0
1789861800.3293772,13862.519999999999,29973.51,52057.35,41282.28,29161.17,21237.93,16782.12,-132.57,0.0
1789861800.3293989,13861.619999999999,29967.524999999998,52046.865,41281.02,29181.42,21252.555,16793.774999999998,-129.69,0.0
1789861800.329419,13871.43,29982.51,52070.805,41307.795,29191.004999999997,21259.934999999998,16796.745,-121.27499999999999,0.0
1789861800.3294265,13870.215,29990.835,52095.329999999994,41300.64,29174.309999999998,21254.04,16791.48,-125.32499999999999,0.0
1789861800.330778,13860.945,29980.98,52086.329999999994,41277.555,29166.344999999998,21246.075,16783.785,-133.92,0.0
1789861800.3308094,13863.779999999999,29987.19,52079.13,41278.77,29170.89,21236.085,16777.845,-131.4,0.0
1789861800.334223,13871.205,29980.8,52062.615,41298.435,29189.835,21258.585,16787.43,-122.94,0.0
1789861800.3342369,13863.914999999999,29964.51,52088.354999999996,41306.354999999996,29185.335,21263.895,16790.355,-126.945,0.0
1789861800.338232,13856.625,29965.59,52143.704999999994,41317.83,29171.969999999998,21246.21,16780.274999999998,-133.01999999999998,0.0
1789861800.338246,13854.6,29974.23,52137.405,41316.075,29175.704999999998,21244.005,16778.07,-138.465,0.0
1789861800.3422503,13879.98,30001.094999999998,52060.32,41301.945,29192.219999999998,21259.17,16788.195,-119.565,0.0
1789861800.3422663,13875.119999999999,29993.985,52038.9,41280.299999999996,29193.344999999998,21260.7,16792.47,-120.50999999999999,0.0
1789861800.3462453,13884.255,30003.3,52076.115,41297.13,29184.66,21259.079999999998,16788.285,-113.265,0.0
1789861800.3462603,13880.88,30001.004999999997,52085.384999999995,41300.729999999996,29179.71,21261.465,16781.13,-117.49499999999999,0.0
1789861800.350338,13871.699999999999,29987.01,52061.895,41295.735,29182.004999999997,21257.325,16783.02,-125.865,0.0
1789861800.350355,13869.09,29987.145,52059.15,41295.915,29190.96,21264.75,16786.53,-126.89999999999999,0.0
1789861800.3534644,13875.21,29996.324999999997,52078.32,41301.27,29180.43,21258.675,16788.96,-121.815,0.0
1789861800.3534787,13884.119999999999,29999.204999999998,52089.39,41303.52,29182.094999999998,21266.01,16787.745,-114.92999999999999,0.0
1789861800.3582382,13878.99,29994.254999999997,52086.915,41292.405,29171.565,21247.38,16787.79,-120.015,0.0
1789861800.3582523,13879.035,29998.395,52109.729999999996,41304.33,29183.219999999998,21258.63,16783.649999999998,-120.195,0.0
1789861800.3622286,13870.574999999999,29986.559999999998,52098.93,41311.17,29189.789999999997,21286.71,16767.495,-126.72,0.0
1789861800.3622491,13878.449999999999,29985.704999999998,52081.829999999994,41317.38,29197.305,21293.73,16763.085,-121.455,0.0
1789861800.3654692,13889.025,29995.92,52091.055,41321.295,29207.204999999998,21284.01,16788.78,-109.89,0.0
1789861800.3654804,13872.24,29983.184999999998,52068.78,41310.63,29200.995,21271.545,16806.105,-120.96,0.0
1789861800.3708951,13884.21,29989.934999999998,52065.134999999995,41304.78,29189.835,21283.875,16799.67,-111.24,0.0
1789861800.3709092,13882.275,29987.46,52089.165,41313.42,29212.379999999997,21295.53,16786.215,-112.86,0.0
1789861800.3741677,13891.68,30003.12,52133.67,41333.625,29195.73,21271.68,16772.67,-109.035,0.0
1789861800.3741827,13894.695,30010.05,52120.305,41318.28,29194.92,21258.18,16763.535,-108.315,0.0
1789861800.3783495,13885.56,29996.91,52077.915,41317.74,29208.914999999997,21275.46,16766.91,-115.24499999999999,0.0
1789861800.3783665,13887.765,29995.785,52089.659999999996,41320.755,29154.825,21259.575,16785.045,-111.015,0.0
1789861800.3825939,13877.279999999999,29989.844999999998,52080.075,41309.955,29176.02,21279.645,16802.235,-119.16,0.0
1789861800.3826132,13887.18,29999.52,52070.534999999996,41309.595,29185.92,21277.17,16812.585,-113.13,0.0
1789861800.386272,13899.33,30010.5,52101.9,41328.9,29203.335,21299.625,16801.785,-101.74499999999999,0.0
1789861800.3862953,13894.605,30016.71,52126.335,41332.409999999996,29204.1,21302.55,16797.329999999998,-106.875,0.0
1789861800.3945017,13889.699999999999,30009.285,52102.665,41318.64,29185.695,21272.399999999998,16802.19,-110.655,0.0
1789861800.394516,13885.47,29993.76,52092.18,41318.82,29187.225,21279.915,16795.8,-112.815,0.0
1789861800.3945305,13882.23,30005.324999999997,52115.085,41326.155,29191.32,21280.815,16789.005,-115.38,0.0
1789861800.3945365,13885.605,30015.989999999998,52114.905,41323.545,29192.94,21278.925,16789.184999999998,-112.95,0.0
1789861800.4042296,13896.99,30011.805,52096.59,41335.02,29207.34,21293.46,16789.454999999998,-104.03999999999999,0.0
1789861800.4042532,13897.935,30005.954999999998,52095.104999999996,41338.979999999996,29210.805,21294.765,16786.26,-103.095,0.0
1789861800.4042785,13894.92,30004.379999999997,52127.369999999995,41349.869999999995,29209.635,21290.985,16787.88,-104.80499999999999,0.0
1789861800.4042895,13891.41,30006.045,52123.005,41330.159999999996,29200.95,21281.13,16784.28,-108.945,0.0
1789861800.404858,13903.875,30016.215,52109.909999999996,41332.545,29222.864999999998,21298.274999999998,16785.45,-98.82,0.0
1789861800.4048705,13897.98,30005.594999999998,52113.825,41316.345,29188.035,21276.765,16784.145,-104.265,0.0
1789861800.41015,13900.23,30001.725,52120.17,41319.135,29200.59,21286.485,16789.635,-101.295,0.0
1789861800.4101636,13892.22,29996.684999999998,52067.25,41325.255,29199.015,21279.51,16794.855,-107.505,0.0
1789861800.4154842,13889.609999999999,30008.385,52098.704999999994,41340.689999999995,29181.465,21268.665,16781.489999999998,-114.52499999999999,0.0
1789861800.4154978,13891.41,30017.835,52115.085,41338.799999999996,29190.51,21274.02,16779.329999999998,-116.145,0.0
1789861800.4217532,13898.07,30014.504999999997,52098.345,41335.65,29195.325,21278.52,16782.84,-109.575,0.0
1789861800.4217756,13897.845,29997.405,52077.284999999996,41341.365,29208.825,21290.985,16786.665,-106.38,0.0
1789861800.4255483,13894.244999999999,29994.254999999997,52090.784999999996,41346.27,29221.965,21300.21,16788.285,-106.38,0.0
1789861800.425573,13903.019999999999,30012.93,52139.744999999995,41336.369999999995,29233.62,21305.25,16790.489999999998,-96.615,0.0
1789861800.4270244,13911.885,30022.469999999998,52128.0,41323.14,29216.16,21298.5,16792.02,-91.97999999999999,0.0
1789861800.4270391,13905.675,30023.055,52083.045,41332.229999999996,29193.57,21286.26,16784.954999999998,-101.78999999999999,0.0
1789861800.4294627,13913.279999999999,30033.045,52117.11,41358.915,29199.105,21285.945,16779.105,-96.3,0.0
1789861800.4294748,13913.505,30035.565,52132.77,41364.72,29196.719999999998,21275.46,16781.04,-94.5,0.0
1789861800.4384463,13911.164999999999,30028.454999999998,52134.165,41357.97,29198.745,21281.85,16781.04,-94.545,0.0
1789861800.4384642,13912.38,30028.274999999998,52105.32,41340.06,29200.454999999998,21283.965,16780.635,-94.005,0.0
1789861800.4390695,13903.019999999999,30027.285,52098.84,41332.455,29187.36,21269.61,16782.704999999998,-103.22999999999999,0.0
1789861800.439082,13903.199999999999,30012.795,52109.28,41343.57,29193.48,21272.579999999998,16788.465,-102.10499999999999,0.0
1789861800.44384,13908.734999999999,30000.195,52130.295,41369.22,29212.065,21288.105,16790.579999999998,-94.365,0.0
1789861800.4438648,13899.734999999999,29997.405,52136.46,41368.095,29214.18,21288.059999999998,16789.14,-100.30499999999999,0.0
1789861800.446684,13909.994999999999,30025.574999999997,52147.89,41371.56,29231.64,21304.844999999998,16786.575,-93.6,0.0
1789861800.4466975,13902.164999999999,30017.565,52151.265,41369.58,29224.71,21298.725,16778.43,-100.755,0.0
1789861800.4495623,13911.705,30028.004999999997,52169.895,41381.46,29225.969999999998,21295.44,16773.885,-96.92999999999999,0.0
1789861800.4495776,13919.085,30037.905,52107.84,41357.43,29214.495,21288.42,16778.475,-94.725,0.0
1789861800.4543798,13926.96,30041.684999999998,52084.979999999996,41353.424999999996,29223.09,21312.945,16784.235,-85.815,0.0
1789861800.4543931,13912.83,30011.895,52100.954999999994,41347.395,29205.45,21275.954999999998,16788.42,-92.02499999999999,0.0
1789861800.458847,13904.955,30002.489999999998,52101.81,41342.174999999996,29198.43,21277.8,16782.704999999998,-99.99,0.0
1789861800.45886,13910.039999999999,30022.379999999997,52102.034999999996,41342.22,29204.73,21287.88,16779.285,-99.81,0.0
1789861800.463859,13922.82,30036.149999999998,52116.21,41362.784999999996,29224.395,21293.235,16757.684999999998,-92.205,0.0
1789861800.463874,13927.32,30040.829999999998,52126.829999999994,41375.79,29227.86,21290.895,16748.954999999998,-89.1,0.0
1789861800.4718883,13921.154999999999,30039.795,52136.865,41371.74,29226.645,21295.485,16778.43,-89.685,0.0
1789861800.4719195,13908.555,30020.309999999998,52116.93,41355.09,29215.26,21290.13,16809.255,-94.77,0.0
1789861800.471952,13904.234999999999,30013.875,52109.82,41340.33,29203.695,21276.495,16796.43,-100.035,0.0
1789861800.4719663,13920.255,30031.065,52121.655,41345.145,29209.635,21288.375,16795.305,-88.515,0.0
1789861800.4748073,13914.09,30024.495,52115.805,41340.284999999996,29203.379999999997,21279.555,16790.085,-95.715,0.0
1789861800.474831,13911.39,30015.719999999998,52109.909999999996,41345.189999999995,29209.635,21287.61,16787.114999999998,-98.865,0.0
1789861800.4783363,13908.779999999999,30019.949999999997,52122.329999999994,41351.534999999996,29212.379999999997,21288.149999999998,16782.93,-101.16,0.0
1789861800.4783676,13910.039999999999,30036.42,52157.384999999995,41359.77,29213.37,21285.45,16775.1,-100.485,0.0
1789861800.482122,13921.785,30034.395,52155.945,41370.93,29225.835,21290.535,16783.829999999998,-87.345,0.0
1789861800.4821393,13918.275,30012.614999999998,52109.82,41372.955,29232.719999999998,21289.77,16789.725,-89.865,0.0
1789861800.485771,13929.029999999999,30025.574999999997,52115.22,41376.735,29227.23,21298.77,16787.295,-81.585,0.0
1789861800.4857967,13914.404999999999,30008.925,52121.835,41357.159999999996,29209.635,21295.305,16780.5,-94.005,0.0
1789861800.4895914,13913.73,30008.699999999997,52119.045,41340.96,29205.945,21293.145,16781.67,-95.265,0.0
1789861800.4896045,13915.529999999999,30031.289999999997,52108.695,41333.715,29214.27,21300.21,16778.655,-97.065,0.0
1789861800.493588,13911.705,30028.454999999998,52118.64,41353.335,29236.23,21301.02,16777.665,-98.77499999999999,0.0
1789861800.493601,13914.63,30026.204999999998,52130.25,41367.33,29214.18,21278.925,16773.885,-98.1,0.0
1789861800.498217,13915.935,30026.655,52158.015,41370.21,29195.504999999997,21286.305,16767.315,-98.05499999999999,0.0
1789861800.4982314,13919.31,30027.555,52150.994999999995,41380.244999999995,29221.065,21301.29,16769.61,-93.69,0.0
1789861800.5032244,13921.289999999999,30033.045,52106.265,41363.415,29218.68,21299.579999999998,16773.93,-92.78999999999999,0.0
1789861800.5032392,13930.109999999999,30041.684999999998,52140.78,41366.025,29219.085,21302.505,16775.145,-83.835,0.0
1789861800.5069308,13921.199999999999,30035.52,52166.204999999994,41374.034999999996,29216.43,21297.825,16765.605,-90.945,0.0
1789861800.5069537,13909.455,30024.629999999997,52129.17,41364.405,29210.76,21290.625,16746.93,-101.655,0.0
1789861800.5102465,13912.425,30028.905,52072.244999999995,41351.805,29211.885,21293.55,16753.815,-99.17999999999999,0.0
1789861800.5102673,13915.98,30029.265,52082.775,41343.525,29212.11,21298.094999999998,16774.965,-95.985,0.0
1789861800.5145152,13923.81,30029.085,52117.244999999995,41348.88,29215.89,21301.785,16781.13,-90.17999999999999,0.0
1789861800.5145302,13918.365,30022.245,52115.085,41351.265,29222.55,21301.155,16771.905,-96.345,0.0
1789861800.5184891,13920.074999999999,30023.235,52117.829999999994,41367.96,29236.32,21312.315,16769.295,-93.06,0.0
1789861800.5185146,13917.555,30017.52,52120.935,41359.77,29205.989999999998,21289.635,16766.19,-96.3,0.0
1789861800.52259,13919.535,30022.785,52139.61,41364.27,29237.579999999998,21314.024999999998,16764.434999999998,-93.78,0.0
1789861800.5226123,13925.654999999999,30025.664999999997,52121.159999999996,41367.015,29252.655,21317.895,16771.995,-85.905,0.0
1789861800.5265522,13923.585,30027.555,52129.979999999996,41371.02,29226.6,21304.98,16773.93,-88.38,0.0
1789861800.5265665,13914.72,30021.75,52149.15,41362.965,29174.309999999998,21274.559999999998,16764.434999999998,-98.05499999999999,0.0
1789861800.5305011,13924.394999999999,30027.824999999997,52124.174999999996,41364.135,29203.155,21291.704999999998,16765.02,-90.945,0.0
1789861800.5305135,13918.185,30017.385,52081.784999999996,41351.354999999996,29206.754999999997,21293.684999999998,16766.91,-96.92999999999999,0.0
1789861800.534392,13910.85,30008.52,52098.704999999994,41366.115,29221.695,21299.985,16760.97,-101.205,0.0
1789861800.5344276,13922.64,30014.414999999997,52125.165,41373.405,29217.195,21304.53,16756.92,-92.295,0.0
1789861800.5382714,13923.135,30021.434999999998,52127.235,41372.01,29213.46,21297.645,16742.88,-97.28999999999999,0.0
1789861800.5382907,13931.505,30031.11,52131.825,41368.635,29202.12,21273.48,16725.285,-93.06,0.0
1789861800.5415845,13937.76,30042.855,52129.935,41373.585,29216.925,21292.2,16736.085,-85.22999999999999,0.0
1789861800.5416088,13938.57,30053.789999999997,52140.555,41358.33,29215.575,21292.829999999998,16749.36,-82.71,0.0
1789861800.5460465,13927.365,30040.335,52163.145,41375.475,29230.11,21317.67,16731.809999999998,-89.64,0.0
1789861800.5460756,13916.519999999999,30024.09,52171.92,41381.01,29216.16,21314.745,16738.11,-97.335,0.0
1789861800.5494664,13912.92,30018.105,52154.82,41360.49,29206.575,21289.59,16771.184999999998,-99.27,0.0
1789861800.5494907,13911.435,30011.985,52100.009999999995,41357.88,29207.969999999998,21287.385,16781.085,-101.42999999999999,0.0
1789861800.5535192,13927.545,30025.62,52089.255,41359.185,29198.969999999998,21279.465,16780.454999999998,-87.47999999999999,0.0
1789861800.5535293,13925.925,30026.204999999998,52108.155,41361.659999999996,29209.545,21293.505,16774.11,-89.685,0.0
1789861800.5600035,13926.42,30030.03,52128.18,41366.25,29211.254999999997,21287.835,16761.42,-91.66499999999999,0.0
1789861800.5600228,13913.414999999999,30018.6,52117.29,41357.07,29204.594999999998,21274.695,16749.585,-101.25,0.0
1789861800.561496,13913.595,30011.805,52115.085,41366.52,29208.015,21280.094999999998,16753.59,-97.065,0.0
1789861800.5615106,13927.095,30022.289999999997,52134.659999999996,41387.354999999996,29216.789999999997,21292.785,16765.605,-86.265,0.0
1789861800.5661051,13926.015,30033.945,52164.854999999996,41391.765,29224.89,21308.04,16761.375,-90.405,0.0
1789861800.5661187,13919.355,30038.129999999997,52146.27,41367.735,29217.78,21299.579999999998,16754.445,-99.585,0.0
1789861800.573717,13924.71,30026.699999999997,52106.805,41356.935,29219.625,21295.62,16757.145,-92.205,0.0
1789861800.5737495,13930.695,30031.649999999998,52106.939999999995,41358.645,29207.789999999997,21283.38,16755.704999999998,-88.38,0.0
1789861800.5741801,13923.359999999999,30023.73,52136.909999999996,41365.034999999996,29209.68,21287.655,16752.825,-91.71,0.0
1789861800.5741863,13933.35,30026.745,52122.104999999996,41363.369999999995,29215.754999999997,21301.155,16758.855,-80.28,0.0
1789861800.5771222,13931.685,30035.61,52115.625,41360.31,29213.414999999997,21298.95,16756.515,-83.205,0.0
1789861800.577148,13922.91,30033.899999999998,52149.915,41372.28,29221.02,21298.86,16753.41,-89.41499999999999,0.0
1789861800.5821571,13910.085,30018.78,52141.095,41385.195,29228.67,21297.239999999998,16746.39,-101.07,0.0
1789861800.582189,13919.22,30028.77,52148.924999999996,41381.235,29217.825,21295.079999999998,16747.47,-95.13,0.0
1789861800.587561,13939.785,30039.975,52132.545,41372.1,29223.225,21303.809999999998,16755.57,-78.03,0.0
1789861800.5875869,13933.755,30032.91,52113.329999999994,41362.38,29224.62,21302.82,16755.075,-80.19,0.0
1789861800.592554,13927.005,30032.235,52109.145,41365.89,29224.079999999998,21299.85,16752.375,-85.365,0.0
1789861800.5925765,13929.435,30033.225,52109.729999999996,41362.695,29206.485,21288.149999999998,16750.079999999998,-86.67,0.0
1789861800.594294,13919.58,30031.469999999998,52147.845,41366.97,29198.789999999997,21279.51,16726.95,-97.695,0.0
1789861800.5943067,13926.105,30045.78,52162.604999999996,41381.415,29210.805,21286.98,16719.434999999998,-92.115,0.0
1789861800.600163,13918.23,30025.574999999997,52109.369999999995,41373.27,29212.559999999998,21284.46,16735.32,-96.255,0.0
1789861800.6001828,13910.67,29998.62,52096.095,41378.265,29217.735,21292.245,16757.145,-99.72,0.0
1789861800.602081,13913.234999999999,30007.844999999998,52115.715,41385.645,29217.735,21294.719999999998,16746.795,-100.395,0.0
1789861800.6020901,13930.56,30036.285,52122.645,41389.38,29226.105,21303.405,16741.17,-89.64,0.0
1789861800.6066897,13936.185,30043.35,52130.204999999994,41374.439999999995,29218.545,21301.829999999998,16746.434999999998,-83.565,0.0
1789861800.606716,13927.635,30036.6,52135.155,41365.935,29206.844999999998,21288.329999999998,16746.255,-90.405,0.0
1789861800.6111867,13916.654999999999,30026.385,52112.97,41348.61,29190.51,21279.285,16744.05,-101.97,0.0
1789861800.6112127,13915.935,30023.73,52121.384999999995,41355.54,29199.51,21280.454999999998,16737.93,-102.55499999999999,0.0
1789861800.620202,13923.945,30026.879999999997,52140.869999999995,41369.85,29209.094999999998,21284.415,16737.255,-95.80499999999999,0.0
1789861800.62022,13914.314999999999,30014.01,52124.49,41363.505,29203.335,21281.445,16731.18,-104.265,0.0
1789861800.62024,13914.675,30017.655,52123.229999999996,41360.76,29205.675,21282.21,16729.11,-103.32,0.0
1789861800.6202493,13916.97,30022.335,52126.92,41367.42,29224.26,21297.285,16732.485,-99.45,0.0
1789861800.6215796,13928.22,30022.829999999998,52130.744999999995,41374.89,29225.879999999997,21299.985,16737.434999999998,-86.445,0.0
1789861800.6215909,13931.73,30029.579999999998,52134.119999999995,41372.325,29210.94,21297.915,16738.92,-84.375,0.0
1789861800.6260948,13929.75,30037.184999999998,52133.22,41368.59,29223.0,21301.559999999998,16737.03,-88.28999999999999,0.0
1789861800.6261077,13918.23,30017.925,52120.935,41366.52,29211.164999999997,21297.78,16731.405,-99.27,0.0
1789861800.632388,13919.13,30016.26,52133.085,41403.689999999995,29244.825,21322.125,16731.225,-97.28999999999999,0.0
1789861800.6324153,13932.945,30037.5,52143.659999999996,41400.18,29208.825,21291.75,16733.745,-89.1,0.0
1789861800.636628,13944.734999999999,30050.145,52118.415,41372.01,29190.78,21274.695,16732.755,-81.63,0.0
1789861800.6366596,13933.619999999999,30037.995,52138.53,41371.29,29194.335,21278.79,16722.809999999998,-90.49499999999999,0.0
1789861800.6371934,13923.045,30035.655,52164.18,41377.635,29200.454999999998,21286.035,16719.795,-98.36999999999999,0.0
1789861800.6372263,13921.875,30037.635,52151.67,41373.45,29203.605,21284.055,16719.975,-101.42999999999999,0.0
1789861800.642974,13933.394999999999,30043.305,52152.39,41380.47,29211.03,21273.57,16718.445,-89.865,0.0
1789861800.643005,13932.314999999999,30029.535,52161.435,41391.99,29210.85,21281.535,16718.805,-86.265,0.0
1789861800.6461112,13931.01,30016.305,52151.579999999994,41398.515,29219.76,21304.8,16719.93,-87.11999999999999,0.0
1789861800.6461432,13927.185,30019.635,52127.549999999996,41382.585,29209.95,21292.38,16717.995,-92.74499999999999,0.0
1789861800.6501176,13928.805,30028.454999999998,52166.97,41398.604999999996,29227.86,21303.719999999998,16700.579999999998,-91.755,0.0
1789861800.6501403,13919.58,30017.475,52143.975,41391.045,29256.66,21319.065,16694.055,-100.61999999999999,0.0
1789861800.65354,13929.795,30027.285,52133.67,41382.854999999996,29208.51,21314.295,16714.62,-92.78999999999999,0.0
1789861800.6535673,13943.925,30044.16,52116.119999999995,41363.46,29185.92,21290.625,16753.5,-79.92,0.0
1789861800.6590378,13945.095,30043.754999999997,52092.27,41350.635,29191.5,21276.54,16750.17,-77.715,0.0
1789861800.6590497,13939.109999999999,30037.86,52100.189999999995,41359.005,29193.03,21276.27,16733.43,-83.38499999999999,0.0
1789861800.6615,13923.99,30025.485,52106.715,41355.854999999996,29195.46,21277.26,16726.725,-97.02,0.0
1789861800.6615188,13924.394999999999,30025.62,52106.985,41365.034999999996,29204.055,21283.335,16719.75,-96.705,0.0
1789861800.6662488,13936.455,30032.774999999998,52123.229999999996,41380.604999999996,29213.684999999998,21295.71,16726.77,-82.845,0.0
1789861800.6662712,13927.23,30022.695,52120.665,41376.645,29206.98,21288.149999999998,16727.13,-91.53,0.0
1789861800.6705644,13926.689999999999,30019.68,52123.86,41364.72,29221.92,21298.635,16725.105,-92.16,0.0
1789861800.6705883,13933.439999999999,30025.98,52142.174999999996,41385.555,29252.16,21314.07,16723.755,-86.49,0.0
1789861800.6741168,13943.654999999999,30049.11,52162.784999999996,41406.659999999996,29189.745,21279.329999999998,16724.745,-79.38,0.0
1789861800.67413,13940.1,30051.765,52162.155,41399.1,29191.5,21283.695,16724.88,-82.17,0.0
