timestamp,emg_0,emg_1,emg_2,emg_3,emg_4,emg_5,emg_6,emg_7,marker
1789862508.0985427,19424.79,31872.555,52977.509999999995,37963.71,32648.805,22739.309999999998,5796.135,-2315.43,0.0
1789862508.098559,19425.059999999998,31872.059999999998,52973.954999999994,37948.68,32621.085,22708.035,5801.985,-2313.855,0.0
1789862508.1018844,19421.91,31860.809999999998,52963.92,37943.28,32618.879999999997,22702.23,5805.135,-2311.92,0.0
1789862508.1019003,19421.505,31866.795,52977.42,37963.935,32624.145,22690.26,5799.0599999999995,-2316.7799999999997,0.0
1789862508.1061156,19423.844999999998,31868.055,52968.42,37939.185,32598.315,22650.75,5805.585,-2312.46,0.0
1789862508.1061313,19431.855,31878.135,52980.615,37945.575,32610.6,22697.73,5801.219999999999,-2309.67,0.0
1789862508.1141264,19428.885,31869.629999999997,52969.68,37948.59,32639.085,22743.585,5794.83,-2310.975,0.0
1789862508.1141512,19425.915,31875.885,52986.329999999994,37963.575,32643.765,22715.864999999998,5791.1849999999995,-2317.5,0.0
1789862508.1178007,19422.63,31865.76,52974.18,37951.335,32613.704999999998,22688.64,5804.415,-2315.3399999999997,0.0
1789862508.117826,19421.73,31860.945,52967.835,37951.155,32622.524999999998,22692.42,5798.565,-2313.045,0.0
1789862508.118229,19423.17,31865.265,52964.595,37944.045,32634.809999999998,22695.524999999998,5800.139999999999,-2313.1349999999998,0.0
1789862508.1182537,19418.535,31868.64,52982.28,37973.205,32659.379999999997,22702.23,5798.07,-2320.9649999999997,0.0
1789862508.1224713,19416.6,31868.235,52981.875,37974.24,32654.16,22700.879999999997,5802.974999999999,-2322.9449999999997,0.0
1789862508.1224968,19420.559999999998,31867.469999999998,52978.095,37949.174999999996,32608.71,22689.765,5805.495,-2321.19,0.0
1789862508.1257052,19426.545,31866.704999999998,52975.034999999996,37944.225,32621.895,22687.785,5803.0199999999995,-2313.045,0.0
1789862508.1257255,19428.795,31868.82,52981.65,37965.465,32652.855,22715.1,5809.995,-2308.68,0.0
1789862508.1329782,19431.315,31870.71,52978.365,37952.235,32647.545,22720.454999999998,5803.83,-2308.3199999999997,0.0
1789862508.133016,19433.385,31873.5,52976.97,37951.604999999996,32639.895,22701.555,5800.455,-2310.255,0.0
1789862508.134495,19431.315,31873.004999999997,52985.384999999995,37975.994999999995,32638.77,22695.66,5810.3099999999995,-2309.7599999999998,0.0
1789862508.1345294,19432.305,31873.32,52984.17,37965.51,32621.85,22689.629999999997,5805.764999999999,-2309.94,0.0
1789862508.1378772,19439.19,31878.36,52985.295,37949.085,32621.67,22734.809999999998,5812.469999999999,-2302.065,0.0
1789862508.1379063,19435.454999999998,31867.11,52970.22,37955.61,32630.535,22710.285,5797.125,-2304.72,0.0
1789862508.14401,19426.005,31871.879999999997,52988.759999999995,37972.034999999996,32643.045,22719.105,5786.955,-2319.075,0.0
1789862508.1440403,19429.155,31873.86,52990.56,37965.015,32637.059999999998,22696.605,5796.855,-2312.5499999999997,0.0
1789862508.149542,19408.905,31843.664999999997,52949.07,37924.11,32616.045,22713.12,5816.5199999999995,-2324.745,0.0
1789862508.1495728,19422.719999999998,31858.11,52966.755,37932.615,32609.925,22667.355,5815.17,-2312.775,0.0
1789862508.158867,19421.774999999998,31861.305,52976.924999999996,37955.34,32615.504999999997,22658.895,5808.42,-2315.88,0.0
1789862508.158887,19416.96,31859.235,52972.92,37962.405,32622.12,22700.204999999998,5797.17,-2323.5299999999997,0.0
1789862508.158906,19433.295,31877.235,52985.295,37973.61,32629.094999999998,22703.535,5794.0199999999995,-2312.0099999999998,0.0
1789862508.1589143,19448.82,31887.539999999997,52994.61,37978.83,32673.645,22747.95,5793.21,-2297.79,0.0
1789862508.159462,19443.735,31880.024999999998,52979.805,37955.52,32667.03,22738.23,5801.8949999999995,-2298.555,0.0
1789862508.1594715,19418.985,31859.01,52963.784999999996,37932.705,32618.925,22687.02,5806.125,-2317.545,0.0
1789862508.163442,19429.425,31873.23,52989.704999999994,37971.405,32642.414999999997,22745.16,5778.405,-2316.7799999999997,0.0
1789862508.1634624,19434.285,31874.219999999998,52980.21,37951.65,32614.245,22681.71,5792.3099999999995,-2312.865,0.0
1789862508.166685,19420.2,31857.48,52959.06,37935.945,32620.32,22696.335,5805.719999999999,-2318.58,0.0
1789862508.1666954,19411.875,31854.015,52965.18,37956.645,32656.41,22714.605,5795.325,-2325.87,0.0
1789862508.1758313,19430.594999999998,31872.645,52979.445,37951.38,32621.805,22676.175,5806.755,-2311.92,0.0
1789862508.1758602,19422.855,31863.375,52966.079999999994,37938.104999999996,32600.699999999997,22702.184999999998,5816.88,-2318.265,0.0
1789862508.1783907,19416.78,31860.539999999997,52968.869999999995,37945.125,32614.11,22700.385,5804.325,-2326.23,0.0
1789862508.1784225,19407.42,31847.76,52957.034999999996,37939.68,32621.895,22719.329999999998,5795.1449999999995,-2330.055,0.0
1789862508.1784556,19408.725,31843.395,52950.555,37929.735,32598.899999999998,22671.719999999998,5800.365,-2321.1,0.0
1789862508.178471,19414.485,31851.855,52955.729999999996,37939.005,32610.735,22692.105,5803.425,-2320.92,0.0
1789862508.1827486,19429.02,31867.11,52972.02,37947.825,32601.735,22659.885,5810.8949999999995,-2310.0299999999997,0.0
1789862508.1827815,19430.235,31873.68,52985.115,37961.955,32614.065,22676.04,5806.62,-2313.9,0.0
